,ano,mes,variavel,media,min,max,desvio
0,1991,1,Ia,0,0,0,0
1,1991,2,Ia,"2,103428599",0,"4,251386322","0,8629399025"
2,1991,3,Ia,0,0,0,0
3,1991,4,Ia,0,0,0,0
4,1991,5,Ia,"20,27811489","18,24611033","21,9076006","0,6781602702"
5,1991,6,Ia,0,0,0,0
6,1991,7,Ia,"27,68277721","25,95419847","29,02208202","0,6973152085"
7,1991,8,Ia,"35,5325833","28,70478413","41,57441574","2,643554242"
8,1991,9,Ia,"23,43043144","15,75630252","30,28953229","3,43645633"
9,1991,10,Ia,"2,438509105",0,"7,015902713","2,236342098"
10,1991,11,Ia,"4,309668216","0,2320185615","9,260763607","2,078187592"
11,1991,12,Ia,0,0,0,0
12,1992,1,Ia,"24,17746513","18,11978772","35,77106518","4,29138897"
13,1992,2,Ia,0,0,0,0
14,1992,3,Ia,0,0,0,0
15,1992,4,Ia,0,0,0,0
16,1992,5,Ia,0,0,0,0
17,1992,6,Ia,"22,47234728","20,51282051","24,72727273","0,7838459542"
18,1992,7,Ia,"2,225747171",0,"10,55363322","3,224699079"
19,1992,8,Ia,"37,52859823","23,20302648","46,35761589","5,454409029"
20,1992,9,Ia,"3,49490828",0,"8,748481166","2,193055706"
21,1992,10,Ia,0,0,0,0
22,1992,11,Ia,"11,0123269","8,643042351","14,94149415","1,273808104"
23,1992,12,Ia,"46,93363521","42,75517488","49,39668175","0,9742202573"
24,1993,1,Ia,0,0,0,0
25,1993,2,Ia,0,0,0,0
26,1993,3,Ia,0,0,0,0
27,1993,4,Ia,0,0,0,0
28,1993,5,Ia,0,0,0,0
29,1993,6,Ia,0,0,0,0
30,1993,7,Ia,"11,9114938","6,722689076","19,58405546","3,311773627"
31,1993,8,Ia,"14,82317368","11,50895141","18,03713528","1,540724289"
32,1993,9,Ia,0,0,0,0
33,1993,10,Ia,0,0,0,0
34,1993,11,Ia,"2,340324732","0,7988380537","3,315749812","0,5683929142"
35,1993,12,Ia,0,0,0,0
36,1994,1,Ia,0,0,0,0
37,1994,2,Ia,0,0,0,0
38,1994,3,Ia,"9,656473237","7,03196347","10,61185468","0,6522270968"
39,1994,4,Ia,0,0,0,0
40,1994,5,Ia,"7,447535901","4,327666151","10,06493506","1,410811179"
