,ano,mes,variavel,media,min,max,desvio
115,2000,8,Ia,0,0,0,0
116,2000,9,Ia,0,0,0,0
117,2000,10,Ia,0,0,0,0
118,2000,11,Ia,0,0,0,0
119,2000,12,Ia,0,0,0,0
120,2001,1,Ia,0,0,0,0
121,2001,2,Ia,0,0,0,0
122,2001,3,Ia,0,0,0,0
123,2001,4,Ia,0,0,0,0
124,2001,5,Ia,0,0,0,0
125,2001,6,Ia,0,0,0,0
126,2001,7,Ia,0,0,0,0
127,2001,8,Ia,"7,667342553",0,"15,18151815","3,249953165"
128,2001,9,Ia,0,0,0,0
129,2001,10,Ia,0,0,0,0
130,2001,11,Ia,0,0,0,0
131,2001,12,Ia,0,0,0,0
132,2002,1,Ia,0,0,0,0
133,2002,2,Ia,0,0,0,0
134,2002,3,Ia,0,0,0,0
135,2002,4,Ia,0,0,0,0
136,2002,5,Ia,0,0,0,0
137,2002,6,Ia,"12,39861344",0,"22,04545455","4,149941405"
138,2002,7,Ia,"0,6019311517",0,"9,010989011","1,389932431"
139,2002,8,Ia,0,0,0,0
140,2002,9,Ia,0,0,0,0
141,2002,10,Ia,0,0,0,0
142,2002,11,Ia,0,0,0,0
143,2002,12,Ia,0,0,0,0
144,2003,1,Ia,0,0,0,0
145,2003,2,Ia,0,0,0,0
146,2003,3,Ia,0,0,0,0
147,2003,4,Ia,0,0,0,0
148,2003,5,Ia,"16,26267295","11,12716763","23,35115865","1,894944556"
149,2003,6,Ia,0,0,0,0
150,2003,7,Ia,0,0,0,0
151,2003,8,Ia,"26,5603545","21,19013062","32,14285714","1,539643642"
152,2003,9,Ia,0,0,0,0
153,2003,10,Ia,0,0,0,0
154,2003,11,Ia,0,0,0,0
155,2003,12,Ia,0,0,0,0
156,2004,1,Ia,0,0,0,0
157,2004,2,Ia,0,0,0,0
158,2004,3,Ia,0,0,0,0
159,2004,4,Ia,0,0,0,0
160,2004,5,Ia,0,0,0,0
161,2004,6,Ia,0,0,0,0
162,2004,7,Ia,0,0,0,0
163,2004,8,Ia,"28,63109217","21,34831461","36,0738255","2,619602935"
164,2004,9,Ia,"13,10738239",0,"33,94109397","8,997528062"
165,2004,10,Ia,0,0,0,0
166,2004,11,Ia,0,0,0,0
167,2004,12,Ia,0,0,0,0
168,2005,1,Ia,0,0,0,0
169,2005,2,Ia,"0,005569665228",0,"2,92524377","0,2182489639"
170,2005,3,Ia,0,0,0,0
171,2005,4,Ia,0,0,0,0
172,2005,5,Ia,0,0,0,0
173,2005,6,Ia,0,0,0,0
174,2005,7,Ia,0,0,0,0
175,2005,8,Ia,0,0,0,0
176,2005,9,Ia,0,0,0,0
177,2005,10,Ia,0,0,0,0
178,2005,11,Ia,"1,760962661",0,"7,192807193","1,732346088"
179,2005,12,Ia,"9,463787868","0,07518796992","20,51039698","3,644276719"
180,2006,1,Ia,0,0,0,0
181,2006,2,Ia,0,0,0,0
182,2006,3,Ia,0,0,0,0
183,2006,4,Ia,"7,838688175",0,"17,33524355","4,135972671"
184,2006,5,Ia,"20,19283121","12,35955056","32,87401575","3,311425864"
185,2006,6,Ia,"13,81705471","1,084990958","25,87412587","4,464567518"
186,2006,7,Ia,"5,293530035",0,"18,77394636","5,332673709"
187,2006,8,Ia,"25,92626801","8,620689655","51,97472354","8,171845185"
188,2006,9,Ia,0,0,0,0
189,2006,10,Ia,"2,85238869",0,"8,35443038","1,944670555"
190,2006,11,Ia,0,0,0,0
191,2006,12,Ia,"0,1481168525",0,"4,07554672","0,5718419532"
192,2007,1,Ia,0,0,0,0
193,2007,2,Ia,0,0,0,0
194,2007,3,Ia,0,0,0,0
195,2007,4,Ia,0,0,0,0
196,2007,5,Ia,0,0,0,0
197,2007,6,Ia,"29,08499453","19,86183074","36,09341826","1,950774815"
198,2007,7,Ia,0,0,0,0
199,2007,8,Ia,"25,53602386","13,60347323","35,36585366","4,658961783"
200,2007,9,Ia,"6,434172087",0,"20,73791349","5,946778698"
201,2007,10,Ia,0,0,0,0
202,2007,11,Ia,0,0,0,0
203,2007,12,Ia,0,0,0,0
204,2008,1,Ia,0,0,0,0
205,2008,2,Ia,0,0,0,0
206,2008,3,Ia,0,0,0,0
207,2008,4,Ia,0,0,0,0
208,2008,5,Ia,0,0,0,0
209,2008,6,Ia,0,0,0,0
210,2008,7,Ia,"21,94446722","17,61744966","27,13472486","1,395983442"
211,2008,8,Ia,0,0,0,0
212,2008,9,Ia,"1,870918355",0,"9,577922078","2,482619873"
213,2008,10,Ia,0,0,0,0
214,2008,11,Ia,0,0,0,0
215,2008,12,Ia,"0,2107151453",0,"8,09352518","1,036423207"
216,2009,1,Ia,0,0,0,0
217,2009,2,Ia,0,0,0,0
218,2009,3,Ia,0,0,0,0
219,2009,4,Ia,"0,1375423174",0,"5,563689605","0,6004391394"
220,2009,5,Ia,0,0,0,0
221,2009,6,Ia,0,0,0,0
222,2009,7,Ia,0,0,0,0
223,2009,8,Ia,0,0,0,0
224,2009,9,Ia,0,0,0,0
225,2009,10,Ia,0,0,0,0
226,2009,11,Ia,0,0,0,0
227,2009,12,Ia,0,0,0,0
228,2010,1,Ia,0,0,0,0
229,2010,2,Ia,0,0,0,0
230,2010,3,Ia,0,0,0,0
231,2010,4,Ia,0,0,0,0
232,2010,5,Ia,0,0,0,0
233,2010,6,Ia,0,0,0,0
234,2010,7,Ia,0,0,0,0
235,2010,8,Ia,"13,4017319","2,031930334","22,83737024","4,563364977"
236,2010,9,Ia,"0,193567422",0,"4,6989721","0,6195957705"
237,2010,10,Ia,0,0,0,0
238,2010,11,Ia,"0,0007287662919",0,"1,604814443","0,09439620463"
239,2010,12,Ia,0,0,0,0
240,2011,1,Ia,0,0,0,0
241,2011,2,Ia,0,0,0,0
242,2011,3,Ia,0,0,0,0
243,2011,4,Ia,0,0,0,0
244,2011,5,Ia,"5,293218137",0,"15,68627451","4,167871093"
245,2011,6,Ia,0,0,0,0
246,2011,7,Ia,0,0,0,0
247,2011,8,Ia,0,0,0,0
248,2011,9,Ia,"3,038986463",0,"13,60946746","3,674666519"
249,2011,10,Ia,0,0,0,0
250,2011,11,Ia,"3,737132107",0,"10,13727561","2,462424448"
251,2011,12,Ia,0,0,0,0
252,2012,1,Ia,0,0,0,0
253,2012,2,Ia,0,0,0,0
254,2012,3,Ia,"2,174157441",0,"14,21663443","2,971819114"
255,2012,4,Ia,0,0,0,0
256,2012,5,Ia,0,0,0,0
257,2012,6,Ia,0,0,0,0
258,2012,7,Ia,0,0,0,0
259,2012,8,Ia,"21,77541344","11,57894737","30,6122449","3,91220171"
260,2012,9,Ia,"56,68004028","29,59401709","79,66101695","9,40084657"
261,2012,10,Ia,0,0,0,0
262,2012,11,Ia,"4,690466661",0,"10,79958463","2,242861177"
263,2012,12,Ia,0,0,0,0
264,2013,1,Ia,"1,59511202",0,"10,09081736","2,316907773"
265,2013,2,Ia,0,0,0,0
266,2013,3,Ia,"0,9221820744",0,"16,37717122","2,655209685"
267,2013,4,Ia,0,0,0,0
268,2013,5,Ia,0,0,0,0
269,2013,6,Ia,0,0,0,0
270,2013,7,Ia,0,0,0,0
271,2013,8,Ia,"11,61760118",0,"23,10344828","6,338315845"
272,2013,9,Ia,0,0,0,0
273,2013,10,Ia,0,0,0,0
274,2013,11,Ia,"0,007958361456",0,"1,265822785","0,09256715822"
275,2013,12,Ia,"17,10616417","11,70909091","23,33333333","1,48879216"
276,2014,1,Ia,0,0,0,0
277,2014,2,Ia,0,0,0,0
278,2014,3,Ia,0,0,0,0
279,2014,4,Ia,0,0,0,0
280,2014,5,Ia,0,0,0,0
281,2014,6,Ia,0,0,0,0
282,2014,7,Ia,"1,596531203",0,"7,296137339","1,710940872"
283,2014,8,Ia,"5,66819278",0,"15,44461778","4,100223216"
284,2014,9,Ia,0,0,0,0
285,2014,10,Ia,"0,02110618158",0,"2,561576355","0,1944852254"
286,2014,11,Ia,0,0,0,0
287,2014,12,Ia,0,0,0,0
288,2015,1,Ia,0,0,0,0
289,2015,2,Ia,0,0,0,0
290,2015,3,Ia,0,0,0,0
291,2015,4,Ia,0,0,0,0
292,2015,5,Ia,0,0,0,0
293,2015,6,Ia,0,0,0,0
294,2015,7,Ia,0,0,0,0
295,2015,8,Ia,"18,93455057","10,546875","27,13414634","3,094982467"
296,2015,9,Ia,0,0,0,0
297,2015,10,Ia,0,0,0,0
298,2015,11,Ia,0,0,0,0
299,2015,12,Ia,0,0,0,0
300,2016,1,Ia,0,0,0,0
301,2016,2,Ia,0,0,0,0
302,2016,3,Ia,0,0,0,0
303,2016,4,Ia,0,0,0,0
304,2016,5,Ia,0,0,0,0
305,2016,6,Ia,0,0,0,0
306,2016,7,Ia,0,0,0,0
307,2016,8,Ia,0,0,0,0
308,2016,9,Ia,"2,734771789",0,"9,87654321","2,772491631"
309,2016,10,Ia,0,0,0,0
310,2016,11,Ia,"1,075149707",0,"7,651434644","1,72437018"
311,2016,12,Ia,0,0,0,0
312,2017,1,Ia,0,0,0,0
313,2017,2,Ia,0,0,0,0
314,2017,3,Ia,0,0,0,0
315,2017,4,Ia,0,0,0,0
316,2017,5,Ia,0,0,0,0
317,2017,6,Ia,0,0,0,0
318,2017,7,Ia,"32,78874742","26,62440571","39,42307692","1,497842092"
319,2017,8,Ia,0,0,0,0
320,2017,9,Ia,"21,54860316","5,572755418","47,45972739","7,528404656"
321,2017,10,Ia,0,0,0,0
322,2017,11,Ia,0,0,0,0
323,2017,12,Ia,"1,294481857",0,"10,68158698","2,492063318"
324,2018,1,Ia,0,0,0,0
325,2018,2,Ia,0,0,0,0
326,2018,3,Ia,0,0,0,0
327,2018,4,Ia,"11,31608281","0,8456659619","20,20592021","3,29657708"
328,2018,5,Ia,"24,61407741","13,17934783","38,92733564","3,688123914"
329,2018,6,Ia,0,0,0,0
330,2018,7,Ia,0,0,0,0
331,2018,8,Ia,"0,5832410617",0,"6,630824373","1,169305723"
332,2018,9,Ia,0,0,0,0
333,2018,10,Ia,0,0,0,0
334,2018,11,Ia,"7,854879312","2,090592334","13,50164654","1,970436049"
335,2018,12,Ia,"0,2814897437",0,"6,986190089","1,010168676"
336,2019,1,Ia,0,0,0,0
337,2019,2,Ia,0,0,0,0
