,ano,mes,variavel,media,min,max,desvio
150,2003,7,Ia,"0,04170521664",0,"5,376344086","0,3720282805"
151,2003,8,Ia,"12,57298214","2,520045819","31,88405797","5,788067548"
152,2003,9,Ia,0,0,0,0
153,2003,10,Ia,"0,001357815938",0,"3,255813953","0,09773856669"
154,2003,11,Ia,"1,434921247",0,"11,03710752","1,938461775"
155,2003,12,Ia,0,0,0,0
156,2004,1,Ia,0,0,0,0
157,2004,2,Ia,"5,882382965",0,"18,99313501","3,815166855"
158,2004,3,Ia,"10,63107013",0,"60,85997795","14,03529912"
159,2004,4,Ia,0,0,0,0
160,2004,5,Ia,0,0,0,0
161,2004,6,Ia,0,0,0,0
162,2004,7,Ia,0,0,0,0
163,2004,8,Ia,"24,41535263","13,66245695","49,60629921","4,017172184"
164,2004,9,Ia,"1,765098051",0,"27,46666667","4,692956232"
165,2004,10,Ia,0,0,0,0
166,2004,11,Ia,"0,3096914949",0,"6,559139785","0,9972911776"
167,2004,12,Ia,"11,26220116",0,"45,94059406","9,736915223"
168,2005,1,Ia,0,0,0,0
169,2005,2,Ia,"26,35890384",0,"68,19126819","15,8945006"
170,2005,3,Ia,"7,626529868",0,"85,09933775","14,73986945"
171,2005,4,Ia,0,0,0,0
172,2005,5,Ia,0,0,0,0
173,2005,6,Ia,0,0,0,0
174,2005,7,Ia,0,0,0,0
175,2005,8,Ia,"0,8648786703",0,"12,46498599","2,51370603"
176,2005,9,Ia,0,0,0,0
177,2005,10,Ia,0,0,0,0
178,2005,11,Ia,"15,49579012",0,"46,67988107","8,506454569"
179,2005,12,Ia,"29,03771953",4,"60,11183597","12,31536913"
180,2006,1,Ia,0,0,0,0
181,2006,2,Ia,"2,426291977",0,"19,07327586","4,325336928"
182,2006,3,Ia,0,0,0,0
183,2006,4,Ia,"12,69877055","6,23556582","22,9254571","2,101131073"
184,2006,5,Ia,"33,04990277","15,59485531","54,26944972","8,930884259"
185,2006,6,Ia,"2,552151892",0,"23,78752887","5,547774368"
186,2006,7,Ia,"12,64241136",0,"30,45112782","6,559250693"
187,2006,8,Ia,"6,740520766",0,"43,40740741","11,40033331"
188,2006,9,Ia,0,0,0,0
189,2006,10,Ia,"0,7188247357",0,"12,16216216","1,895936118"
190,2006,11,Ia,0,0,0,0
191,2006,12,Ia,0,0,0,0
192,2007,1,Ia,0,0,0,0
193,2007,2,Ia,0,0,0,0
194,2007,3,Ia,"1,473529732",0,"9,811694747","2,394098113"
195,2007,4,Ia,0,0,0,0
196,2007,5,Ia,0,0,0,0
197,2007,6,Ia,"19,97123756","2,833333333","37,38738739","6,72143876"
198,2007,7,Ia,0,0,0,0
199,2007,8,Ia,"11,64646728",0,"32,62642741","7,904060544"
200,2007,9,Ia,"4,941480632",0,"48,95705521","6,583779836"
201,2007,10,Ia,0,0,0,0
202,2007,11,Ia,0,0,0,0
203,2007,12,Ia,0,0,0,0
204,2008,1,Ia,0,0,0,0
205,2008,2,Ia,0,0,0,0
206,2008,3,Ia,"3,638021796",0,"33,51708931","7,108363413"
207,2008,4,Ia,0,0,0,0
208,2008,5,Ia,"1,016393036",0,"8,791208791","1,968205679"
209,2008,6,Ia,0,0,0,0
210,2008,7,Ia,"17,85268582","9,551374819","26,07003891","2,210197872"
211,2008,8,Ia,0,0,0,0
212,2008,9,Ia,"0,2372292704",0,"9,457364341","1,087181775"
213,2008,10,Ia,0,0,0,0
214,2008,11,Ia,"6,920112452",0,"32,18116806","5,751715119"
215,2008,12,Ia,"30,10577223",0,"80,35555556","18,45602486"
216,2009,1,Ia,0,0,0,0
217,2009,2,Ia,0,0,0,0
218,2009,3,Ia,"15,5279304",0,"52,17831814","12,41845439"
219,2009,4,Ia,"41,05980474",0,"92,71428571","23,98950896"
220,2009,5,Ia,0,0,0,0
221,2009,6,Ia,0,0,0,0
222,2009,7,Ia,0,0,0,0
223,2009,8,Ia,0,0,0,0
224,2009,9,Ia,0,0,0,0
225,2009,10,Ia,0,0,0,0
226,2009,11,Ia,0,0,0,0
227,2009,12,Ia,0,0,0,0
228,2010,1,Ia,0,0,0,0
229,2010,2,Ia,0,0,0,0
230,2010,3,Ia,0,0,0,0
231,2010,4,Ia,0,0,0,0
232,2010,5,Ia,0,0,0,0
233,2010,6,Ia,0,0,0,0
234,2010,7,Ia,0,0,0,0
235,2010,8,Ia,"9,809159565",0,"26,8174475","5,048945001"
236,2010,9,Ia,"0,025946389",0,"2,115655853","0,1738342059"
237,2010,10,Ia,0,0,0,0
238,2010,11,Ia,"20,71900882",0,"62,90801187","14,92679669"
239,2010,12,Ia,0,0,0,0
240,2011,1,Ia,"0,1822241775",0,"11,47227533","1,121682957"
241,2011,2,Ia,0,0,0,0
242,2011,3,Ia,"2,194768712",0,"18,59229748","3,410603632"
243,2011,4,Ia,0,0,0,0
244,2011,5,Ia,"13,33772379","0,625","29,56685499","5,09113905"
245,2011,6,Ia,0,0,0,0
246,2011,7,Ia,0,0,0,0
247,2011,8,Ia,0,0,0,0
248,2011,9,Ia,"2,458098777",0,"22,41134752","3,703259104"
249,2011,10,Ia,0,0,0,0
250,2011,11,Ia,"9,054384176",0,"16,8356998","2,758501065"
251,2011,12,Ia,"22,12671242",0,"77,16894977","16,71592735"
252,2012,1,Ia,"7,830847575",0,"74,63126844","15,81808095"
253,2012,2,Ia,"0,9827644813",0,"9,188660802","1,854868149"
254,2012,3,Ia,"15,92845162","0,5307050796","41,62768943","7,740211361"
255,2012,4,Ia,0,0,0,0
256,2012,5,Ia,"0,3269888381",0,"8,58778626","1,160781851"
257,2012,6,Ia,0,0,0,0
258,2012,7,Ia,0,0,0,0
259,2012,8,Ia,"12,21661788",0,"41,80206795","7,716459071"
260,2012,9,Ia,"22,68917417","0,6463527239","71,2672522","13,99536449"
261,2012,10,Ia,0,0,0,0
262,2012,11,Ia,"16,26651015",0,"39,07692308","7,480034618"
263,2012,12,Ia,0,0,0,0
264,2013,1,Ia,"8,326085112",0,"26,75222113","4,334021347"
265,2013,2,Ia,"0,01110714723",0,"4,10654828","0,2262859561"
266,2013,3,Ia,"1,431940453",0,"19,32084309","4,011829536"
267,2013,4,Ia,"0,00008627737562",0,"1,671309192","0,04808067916"
268,2013,5,Ia,0,0,0,0
269,2013,6,Ia,0,0,0,0
270,2013,7,Ia,0,0,0,0
271,2013,8,Ia,"4,774004199",0,"30,48387097","6,98136085"
272,2013,9,Ia,0,0,0,0
273,2013,10,Ia,0,0,0,0
274,2013,11,Ia,"5,814763038",0,"17,46361746","3,288639894"
275,2013,12,Ia,"30,0283832","10,58461538","55,14893617","8,536996254"
276,2014,1,Ia,0,0,0,0
277,2014,2,Ia,"2,072009816",0,"6,79245283","1,974998969"
278,2014,3,Ia,0,0,0,0
279,2014,4,Ia,0,0,0,0
280,2014,5,Ia,0,0,0,0
281,2014,6,Ia,0,0,0,0
282,2014,7,Ia,"0,2308165369",0,"5,894736842","0,7972280598"
283,2014,8,Ia,"4,017814889",0,"21,58590308","5,242771662"
284,2014,9,Ia,0,0,0,0
285,2014,10,Ia,"0,7528742456",0,"11,132255","1,858496717"
286,2014,11,Ia,0,0,0,0
287,2014,12,Ia,0,0,0,0
288,2015,1,Ia,0,0,0,0
289,2015,2,Ia,0,0,0,0
290,2015,3,Ia,"0,0001699399033",0,"0,7317073171","0,0255794067"
291,2015,4,Ia,"0,0580101714",0,"4,970760234","0,4200832286"
292,2015,5,Ia,0,0,0,0
293,2015,6,Ia,0,0,0,0
294,2015,7,Ia,0,0,0,0
295,2015,8,Ia,"3,881446801",0,"24,02877698","7,015978627"
296,2015,9,Ia,0,0,0,0
297,2015,10,Ia,0,0,0,0
298,2015,11,Ia,0,0,0,0
299,2015,12,Ia,0,0,0,0
300,2016,1,Ia,0,0,0,0
301,2016,2,Ia,0,0,0,0
302,2016,3,Ia,"0,1558148944",0,"5,747126437","0,7497200767"
303,2016,4,Ia,0,0,0,0
304,2016,5,Ia,0,0,0,0
305,2016,6,Ia,0,0,0,0
306,2016,7,Ia,0,0,0,0
307,2016,8,Ia,0,0,0,0
308,2016,9,Ia,"0,2099532162",0,"9,018567639","1,035705262"
309,2016,10,Ia,0,0,0,0
310,2016,11,Ia,"3,822892361",0,"17,17597471","2,611511122"
311,2016,12,Ia,"0,08900810212",0,"3,83536015","0,394186281"
312,2017,1,Ia,"0,0197210374",0,"4,65337132","0,2956983966"
313,2017,2,Ia,"0,2056926563",0,"5,205205205","0,8048337387"
314,2017,3,Ia,"0,4278590793",0,"11,38392857","1,707082554"
315,2017,4,Ia,0,0,0,0
316,2017,5,Ia,0,0,0,0
317,2017,6,Ia,0,0,0,0
318,2017,7,Ia,"11,71542933",0,"36,33027523","11,20240352"
319,2017,8,Ia,0,0,0,0
320,2017,9,Ia,"4,966117743",0,"29,78723404","7,697178663"
321,2017,10,Ia,0,0,0,0
322,2017,11,Ia,"0,00239110777",0,"1,482213439","0,06872697053"
323,2017,12,Ia,"0,0105734717",0,"1,725888325","0,09479893114"
324,2018,1,Ia,0,0,0,0
325,2018,2,Ia,"0,1671030701",0,"4,581005587","0,6342936817"
326,2018,3,Ia,0,0,0,0
327,2018,4,Ia,"9,40164954",0,"33,50062735","6,603411168"
328,2018,5,Ia,"8,298546637",0,"43,86252046","11,16555162"
329,2018,6,Ia,0,0,0,0
330,2018,7,Ia,"1,678965243",0,"49,68421053","7,219404938"
331,2018,8,Ia,"0,07451347134",0,"4,194630872","0,4025740407"
332,2018,9,Ia,0,0,0,0
333,2018,10,Ia,0,0,0,0
334,2018,11,Ia,"5,542259646",0,"21,80043384","4,11485471"
335,2018,12,Ia,"6,53752633",0,"36,29864972","6,978458152"
336,2019,1,Ia,"0,02910234083",0,"5,175438596","0,3609813871"
337,2019,2,Ia,0,0,0,0
338,2019,3,Ia,0,0,0,0
339,2019,4,Ia,0,0,0,0
340,2019,5,Ia,0,0,0,0
341,2019,6,Ia,"12,06364568",0,"33,19672131","10,55870454"
342,2019,7,Ia,"8,464002782",0,"29,59381044","9,525428696"
343,2019,8,Ia,"26,39352217",0,"95,29411765","19,09801538"
344,2019,9,Ia,"6,829875278",0,"48,19078947","8,80924401"
345,2019,10,Ia,"11,18586553",0,"53,18471338","9,667458955"
346,2019,11,Ia,"14,69438574",0,"87,44588745","16,34409487"
347,2019,12,Ia,"0,2296388119",0,"14,67146715","1,519279419"
348,2020,1,Ia,"1,065507285",0,"7,947686117","1,857658944"
349,2020,2,Ia,"4,023675434",0,"16,04139715","2,910906986"
350,2020,3,Ia,"45,81665093",0,"97,36842105","23,91439871"
351,2020,4,Ia,"46,21879212","9,283551968","85,31468531","16,02246685"
352,2020,5,Ia,"1,755783165",0,"25,39130435","5,155210526"
353,2020,6,Ia,0,0,0,0
354,2020,7,Ia,"8,67591864",0,"32,19047619","7,660317057"
355,2020,8,Ia,"0,04321844083",0,"3,236245955","0,2790635336"
356,2020,9,Ia,"36,91308214","10,34775233","89,48685857","14,52843972"
357,2020,10,Ia,"43,92744924",0,"90,05181347","22,08528093"
358,2020,11,Ia,"38,67186894",0,"100,998004","24,90543302"
359,2020,12,Ia,0,0,0,0
360,1991,1,Ih,"46,72333317","5,559416261","113,2457027","17,14889895"
361,1991,2,Ih,"17,43703277","1,4803849","160,4675877","35,70612699"
362,1991,3,Ih,"35,2061326","3,364171573","290,6698565","66,02294921"
363,1991,4,Ih,"27,79463931","4,576659039","127,6297335","18,46266837"
364,1991,5,Ih,"5,072174064","2,873563218","24,77876106","2,503999594"
365,1991,6,Ih,"376,5023871","95,62398703","656,7505721","115,0852623"
366,1991,7,Ih,"10,68434676",0,"42,08416834","10,35938592"
367,1991,8,Ih,"4,001253655","1,121076233","18,3639399","1,101992209"
368,1991,9,Ih,"8,037793886","2,06185567","26,31578947","3,980377587"
369,1991,10,Ih,"42,50216245","8,968609865","159,2427617","26,10157887"
370,1991,11,Ih,"4,380189753","3,039513678","13,19796954","0,9809562271"
371,1991,12,Ih,"112,0962466","15,36312849","181,4310051","31,312889"
372,1992,1,Ih,"11,72989226","4,304160689","46,90265487","8,13893851"
373,1992,2,Ih,"104,928016","35,80146461","194,6607341","24,19725974"
374,1992,3,Ih,"151,2540777","81,15942029","240,4181185","26,28461877"
375,1992,4,Ih,"55,69338703","2,450980392","124,0875912","32,55878615"
376,1992,5,Ih,"381,8270031","217,9487179","583,011583","57,80730566"
377,1992,6,Ih,"120,258358","1,57480315","285,077951","73,33790731"
378,1992,7,Ih,"251,5576247","65,76728499","431,6546763","73,50591264"
379,1992,8,Ih,"108,9751442","3,676470588","270,2702703","58,84342772"
380,1992,9,Ih,"94,01688162","32,10463734","185,8108108","25,2920482"
381,1992,10,Ih,"65,63051739","3,745318352","150,877193","35,81050798"
382,1992,11,Ih,"4,647465429","3,303055326","30,23983316","1,646716483"
383,1992,12,Ih,"3,26619075","1,896333755","5,770816158","0,7166361641"
384,1993,1,Ih,"104,9213328","48,89589905","230,3206997","30,86423603"
385,1993,2,Ih,"32,93613781","3,392705683","259,3984962","59,83452208"
386,1993,3,Ih,"101,8034262","38,4263495","214,848144","25,75013179"
387,1993,4,Ih,"28,84945827","3,584229391","156,2043796","33,11092314"
388,1993,5,Ih,"151,6046659","87,08272859","249,5309568","20,2388832"
389,1993,6,Ih,"218,9382111","73,82550336","356,8075117","53,70527019"
390,1993,7,Ih,"233,4763969",100,"354,9107143","44,75853252"
391,1993,8,Ih,"2,295009025","1,122334456","4,942339374","0,824155642"
392,1993,9,Ih,"197,3575044","130,0121507","425,6756757","41,00473193"
393,1993,10,Ih,"89,31109041","58,02047782","149,7206704","9,800234766"
394,1993,11,Ih,"21,62014377","4,35413643","68,37606838","11,07189619"
395,1993,12,Ih,"32,56406651","6,662225183","71,49084568","8,715310785"
396,1994,1,Ih,"50,82826902","9,413468501","168,3366733","31,48326617"
397,1994,2,Ih,"181,3836548","82,30088496","276,8240343","45,75467075"
398,1994,3,Ih,"10,81890575","2,652519894","105,9225513","16,90226697"
399,1994,4,Ih,"72,33891431","6,105006105","157,8947368","25,38016068"
400,1994,5,Ih,"170,616108","39,24646782","316,3064833","59,36886291"
401,1994,6,Ih,"248,9939975","38,94080997","456,6210046","87,68199106"
402,1994,7,Ih,"79,05877613","1,438848921","169,8841699","48,62372236"
403,1994,8,Ih,"2,823640336",0,"14,51612903","1,766954521"
404,1994,9,Ih,"106,077717",0,"198,5815603","51,42088986"
405,1994,10,Ih,"136,2546938","6,233303651","273,4939759","61,18483567"
406,1994,11,Ih,"30,28852354","2,510460251","96,49122807","27,46119251"
407,1994,12,Ih,"98,06464773","54,87804878","162,7502176","13,3122785"
408,1995,1,Ih,"226,8828812","101,8119068","533,6273429","88,35472854"
409,1995,2,Ih,"81,55972717","41,81184669","291,9418758","42,76556152"
410,1995,3,Ih,"83,12284214","36,39672429","189,5573212","21,37142279"
411,1995,4,Ih,"72,90840605","4,576659039","239,7260274","37,13659813"
412,1995,5,Ih,"3,634683187","1,642036125","17,96407186","0,7288771116"
413,1995,6,Ih,"80,0936025","6,451612903","222,4824356","38,17545629"
414,1995,7,Ih,"42,58025866","4,35413643","98,5915493","16,92041694"
415,1995,8,Ih,"10,93952523","2,116402116","68,21705426","10,931829"
416,1995,9,Ih,"158,9189909","37,44493392","252,293578","35,97484389"
417,1995,10,Ih,"144,4278462","95,96412556","252,688172","12,23715592"
418,1995,11,Ih,"2,462866185","0,6963788301",25,"2,006687802"
419,1995,12,Ih,"11,16050882","3,973509934","70,1754386","13,2112458"
420,1996,1,Ih,"87,19223047","32,47232472","182,8571429","27,85910587"
421,1996,2,Ih,"143,8610858","63,54810238","446,0966543","68,94420942"
422,1996,3,Ih,"172,8495944","69,6969697","517,5675676","77,56524416"
423,1996,4,Ih,"5,410630456","3,420752566","44,51038576","4,300016547"
424,1996,5,Ih,"3,855906822","1,680672269","6,22406639","0,9882706662"
425,1996,6,Ih,"165,8840661","38,38771593","372,3404255","51,60164384"
426,1996,7,Ih,"27,29402236","3,355704698","82,15962441","19,89884961"
427,1996,8,Ih,"25,68575655","3,198294243","109,6774194","19,25898582"
428,1996,9,Ih,"166,8197391","85,65072303","320,5342237","28,74921262"
429,1996,10,Ih,"172,0153645","42,53308129","358,974359","71,24646123"
430,1996,11,Ih,"19,07872749","3,82848392","99,78768577","18,388921"
431,1996,12,Ih,"148,3483245","29,8393267","324,2718447","68,00715617"
432,1997,1,Ih,"126,450275","16,60079051","477,4566474","94,78871623"
433,1997,2,Ih,"137,8459268","77,3381295",312,"39,02808708"
434,1997,3,Ih,"3,198070033","1,709401709","4,514672686","0,4642127261"
435,1997,4,Ih,"4,245048223","2,296211251","5,625879044","0,6125678361"
436,1997,5,Ih,"55,29993651","4,491017964","187,9699248","47,41453658"
437,1997,6,Ih,"347,2514791","62,81833616","594,2028986","110,7446592"
438,1997,7,Ih,"135,8588444","57,6070901","221,1155378","32,97177661"
439,1997,8,Ih,"69,46039042","3,232758621","175,9259259","34,19677775"
440,1997,9,Ih,"143,5271033","76,92307692","221,8890555","16,65664726"
441,1997,10,Ih,"193,4231576","116,2561576","365,4390935","28,27351768"
442,1997,11,Ih,"157,6053085","75,98253275","327,2058824","32,9690063"
443,1997,12,Ih,"51,56672498","28,59087815","102,425876","12,4132668"
444,1998,1,Ih,"54,1323799","24,01746725","115,8594492","14,7460099"
445,1998,2,Ih,"201,349889","123,7816764","350,6139154","42,4272417"
446,1998,3,Ih,"288,4920025","175,1751752","489,0776699","43,78247097"
447,1998,4,Ih,"281,1178486","148,5148515","413,3126935","38,98556906"
448,1998,5,Ih,"86,39993253","4,784688995","174,573055","38,0107187"
449,1998,6,Ih,"99,26697484","26,8907563","196,2616822","26,12079026"
450,1998,7,Ih,"140,1848518","63,46749226","238,6117137","31,18171732"
451,1998,8,Ih,"421,2738698","154,9865229","703,180212","99,09188674"
452,1998,9,Ih,"272,2152442",100,"461,9469027","50,83965166"
453,1998,10,Ih,"170,4726359","114,8587056","288,9200561","14,32568413"
454,1998,11,Ih,"1,702059804","1,556420233","3,222341568","0,08091970437"
455,1998,12,Ih,"5,693734185","4,084411164","15,96244131","0,842228394"
456,1999,1,Ih,"73,21791591","20,07168459","331,5733897","62,0335785"
457,1999,2,Ih,"39,5394326","4,17710944","296,037296","69,25357027"
458,1999,3,Ih,"17,02107023","3,50262697","135,1351351","28,80595939"
459,1999,4,Ih,"67,40672474","3,601440576","147,4164134","32,79717919"
460,1999,5,Ih,"48,7530947","4,739336493","98,18181818","21,90764037"
461,1999,6,Ih,"237,9679451","93,02325581","375,6613757","47,92250361"
462,1999,7,Ih,"249,3964805","84,7145488","423,3576642","74,17024671"
463,1999,8,Ih,"1,088363458",0,"1,512859304","0,3962442588"
464,1999,9,Ih,"6,955150994","4,616805171","37,08791209","2,428489224"
465,1999,10,Ih,"79,26806778","17,29818781","236,1673414","26,41374946"
466,1999,11,Ih,"4,395262677","2,177068215","44,46854664","4,755857166"
467,1999,12,Ih,"12,23060438","3,826530612","41,39228598","7,853240757"
468,2000,1,Ih,"55,05126062","7,654836465","125,9689922","24,13302037"
469,2000,2,Ih,"84,37281354","43,40567613","287,3969376","44,95410369"
470,2000,3,Ih,"41,88256575","4,325259516","175,3774681","30,13939275"
471,2000,4,Ih,"10,71017332","1,100110011","44,05874499","10,83150373"
472,2000,5,Ih,"40,14571582","1,623376623","149,5327103","41,68263396"
473,2000,6,Ih,"271,0000018","6,980802792","494,0334129","127,9323348"
474,2000,7,Ih,"107,1083723","5,110732538","200,8733624","44,07184036"
475,2000,8,Ih,"63,2949432","14,46051168","122,1122112","13,33508756"
476,2000,9,Ih,"233,865286","122,3404255","384,8739496","31,25355978"
477,2000,10,Ih,"135,6549258","46,55172414","253,2467532","43,91770057"
478,2000,11,Ih,"18,98541303","3,184713376","121,8961625","23,43648097"
479,2000,12,Ih,"45,09860376","21,09704641","115,1736746","14,88470739"
480,2001,1,Ih,"64,33845818","28,33706189","122,5626741","16,64134283"
481,2001,2,Ih,"187,8815181","100,8325624","554,0540541","95,1571325"
482,2001,3,Ih,"64,27664616","29,143898","201,3057671","32,2137664"
